N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
2|21/03/2020|im0320|RoletaRussa|12||12|121.68|0|-121.68
