N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
-1|2020/03/23|ro21441|RoletaRussa|6|0|6|40.2|0|-40.2
