N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
0|2020/03/23|ro21441|RoletaRussa |12|0|12|44.88|0|-44.88
