N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
0|2020/03/23|ro21441|RoletaRussa |6|0|6|113.94|0|-113.94
