N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
-1|2020/03/23|ro21441|RoletaRussa|12|0|12|23.4|0|-23.4
