N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
2|21/03/2020|im0320|RoletaRussa|18||18|66.78|0|-66.78
