N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
2|2020/03/03|im0320|RoletaRussa|12|0|12|133.68|0|-133.68
