N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
2|2020/03/03|im0320|RoletaRussa|18|0|18|178.92|0|-178.92
