N|DATA|ID|HISTÓRICO|ENTRADA|SAÍDA|SALDO|ENTRADA ($)|SAÍDA ($)|BALANÇO
2|21/03/2020|im0320|RoletaRussa|6||6|30.48|0|-30.48
